2357.00	 12.44	  4.19
2358.00	 12.46	  4.20
2359.00	 12.49	  4.21
2360.00	 12.51	  4.22
2361.00	 12.53	  4.23
2362.00	 12.56	  4.25
2363.00	 12.58	  4.26
2364.00	 12.61	  4.27
2365.00	 12.63	  4.28
2366.00	 12.66	  4.29
2367.00	 12.68	  4.31
2368.00	 12.70	  4.32
2369.00	 12.73	  4.33
2370.00	 12.75	  4.34
2371.00	 12.78	  4.35
2372.00	 12.80	  4.37
2373.00	 12.83	  4.38
2374.00	 12.85	  4.39
2375.00	 12.88	  4.40
2376.00	 12.90	  4.42
2377.00	 12.93	  4.43
2378.00	 12.95	  4.44
2379.00	 12.98	  4.46
2380.00	 13.00	  4.47
2381.00	 13.03	  4.48
2382.00	 13.05	  4.49
2383.00	 13.08	  4.51
2384.00	 13.10	  4.52
2385.00	 13.13	  4.53
2386.00	 13.16	  4.55
2387.00	 13.18	  4.56
2388.00	 13.21	  4.58
2389.00	 13.23	  4.59
2390.00	 13.26	  4.60
2391.00	 13.29	  4.62
2392.00	 13.31	  4.63
2393.00	 13.34	  4.64
2394.00	 13.37	  4.66
2395.00	 13.39	  4.67
2396.00	 13.42	  4.69
2397.00	 13.45	  4.70
2398.00	 13.47	  4.72
2399.00	 13.50	  4.73
2400.00	 13.53	  4.75
2401.00	 13.55	  4.76
2402.00	 13.58	  4.78
2403.00	 13.61	  4.79
2404.00	 13.63	  4.81
2405.00	 13.66	  4.82
2406.00	 13.69	  4.84
2407.00	 13.72	  4.85
2408.00	 13.74	  4.87
2409.00	 13.77	  4.88
2410.00	 13.80	  4.90
2411.00	 13.83	  4.91
2412.00	 13.85	  4.93
2413.00	 13.88	  4.94
2414.00	 13.91	  4.96
2415.00	 13.94	  4.98
2416.00	 13.97	  4.99
2417.00	 14.00	  5.01
2418.00	 14.02	  5.03
2419.00	 14.05	  5.04
2420.00	 14.08	  5.06
2421.00	 14.11	  5.08
2422.00	 14.14	  5.09
2423.00	 14.17	  5.11
2424.00	 14.20	  5.13
2425.00	 14.23	  5.14
2426.00	 14.25	  5.16
2427.00	 14.28	  5.18
2428.00	 14.31	  5.20
2429.00	 14.34	  5.21
2430.00	 14.37	  5.23
2431.00	 14.40	  5.25
2432.00	 14.43	  5.27
2433.00	 14.46	  5.28
2434.00	 14.49	  5.30
2435.00	 14.52	  5.32
2436.00	 14.55	  5.34
2437.00	 14.58	  5.36
2438.00	 14.61	  5.38
2439.00	 14.64	  5.40
2440.00	 14.67	  5.41
2441.00	 14.70	  5.43
2442.00	 14.73	  5.45
2443.00	 14.76	  5.47
2444.00	 14.79	  5.49
2445.00	 14.82	  5.51
2446.00	 14.86	  5.53
2447.00	 14.89	  5.55
2448.00	 14.92	  5.57
2449.00	 14.95	  5.59
2450.00	 14.98	  5.61
2451.00	 15.01	  5.63
2452.00	 15.04	  5.65
2453.00	 15.08	  5.67
2454.00	 15.11	  5.69
2455.00	 15.14	  5.71
2456.00	 15.17	  5.74
2457.00	 15.20	  5.76
2458.00	 15.23	  5.78
2459.00	 15.27	  5.80
2460.00	 15.30	  5.82
2461.00	 15.33	  5.84
2462.00	 15.36	  5.86
2463.00	 15.40	  5.89
2464.00	 15.43	  5.91
2465.00	 15.46	  5.93
2466.00	 15.50	  5.95
2467.00	 15.53	  5.98
2468.00	 15.56	  6.00
2469.00	 15.60	  6.02
2470.00	 15.63	  6.05
2471.00	 15.66	  6.07
2472.00	 15.70	  6.09
2473.00	 15.73	  6.12
2474.00	 15.76	  6.14
2475.00	 15.80	  6.16
2476.00	 15.83	  6.19
2477.00	 15.87	  6.21
2478.00	 15.90	  6.24
2479.00	 15.93	  6.26
2480.00	 15.97	  6.29
2481.00	 16.00	  6.31
2482.00	 16.04	  6.34
2483.00	 16.07	  6.36
2484.00	 16.11	  6.39
2485.00	 16.14	  6.41
2486.00	 16.18	  6.44
2487.00	 16.21	  6.47
2488.00	 16.25	  6.49
2489.00	 16.28	  6.52
2490.00	 16.32	  6.55
2491.00	 16.35	  6.57
2492.00	 16.39	  6.60
2493.00	 16.43	  6.63
2494.00	 16.46	  6.65
2495.00	 16.50	  6.68
2496.00	 16.53	  6.71
2497.00	 16.57	  6.74
2498.00	 16.61	  6.77
2499.00	 16.64	  6.80
2500.00	 16.68	  6.82
2501.00	 16.72	  6.85
2502.00	 16.75	  6.88
2503.00	 16.79	  6.91
2504.00	 16.83	  6.94
2505.00	 16.87	  6.97
2506.00	 16.90	  7.00
2507.00	 16.94	  7.03
2508.00	 16.98	  7.06
2509.00	 17.02	  7.09
2510.00	 17.05	  7.12
2511.00	 17.09	  7.16
2512.00	 17.13	  7.19
2513.00	 17.17	  7.22
2514.00	 17.21	  7.25
2515.00	 17.25	  7.28
2516.00	 17.28	  7.32
2517.00	 17.32	  7.35
2518.00	 17.36	  7.38
2519.00	 17.40	  7.41
2520.00	 17.44	  7.45
2521.00	 17.48	  7.48
2522.00	 17.52	  7.52
2523.00	 17.56	  7.55
2524.00	 17.60	  7.59
2525.00	 17.64	  7.62
2526.00	 17.68	  7.66
2527.00	 17.72	  7.69
2528.00	 17.76	  7.73
2529.00	 17.80	  7.76
2530.00	 17.84	  7.80
2531.00	 17.88	  7.84
2532.00	 17.92	  7.87
2533.00	 17.96	  7.91
2534.00	 18.00	  7.95
2535.00	 18.05	  7.99
2536.00	 18.09	  8.02
2537.00	 18.13	  8.06
2538.00	 18.17	  8.10
2539.00	 18.21	  8.14
2540.00	 18.25	  8.18
2541.00	 18.30	  8.22
2542.00	 18.34	  8.26
2543.00	 18.38	  8.30
2544.00	 18.42	  8.34
2545.00	 18.47	  8.38
2546.00	 18.51	  8.42
2547.00	 18.55	  8.46
2548.00	 18.59	  8.51
2549.00	 18.64	  8.55
2550.00	 18.68	  8.59
2551.00	 18.72	  8.63
2552.00	 18.77	  8.68
2553.00	 18.81	  8.72
2554.00	 18.86	  8.77
2555.00	 18.90	  8.81
2556.00	 18.95	  8.86
2557.00	 18.99	  8.90
2558.00	 19.03	  8.95
2559.00	 19.08	  8.99
2560.00	 19.12	  9.04
2561.00	 19.17	  9.09
2562.00	 19.21	  9.14
2563.00	 19.26	  9.18
2564.00	 19.31	  9.23
2565.00	 19.35	  9.28
2566.00	 19.40	  9.33
2567.00	 19.44	  9.38
2568.00	 19.49	  9.43
2569.00	 19.54	  9.48
2570.00	 19.58	  9.53
2571.00	 19.63	  9.58
2572.00	 19.68	  9.63
2573.00	 19.72	  9.69
2574.00	 19.77	  9.74
2575.00	 19.82	  9.79
2576.00	 19.86	  9.85
2577.00	 19.91	  9.90
2578.00	 19.96	  9.95
2579.00	 20.01	 10.01
2580.00	 20.06	 10.07
2581.00	 20.10	 10.12
2582.00	 20.15	 10.18
2583.00	 20.20	 10.24
2584.00	 20.25	 10.29
2585.00	 20.30	 10.35
2586.00	 20.35	 10.41
2587.00	 20.40	 10.47
2588.00	 20.45	 10.53
2589.00	 20.50	 10.59
2590.00	 20.55	 10.65
2591.00	 20.60	 10.71
2592.00	 20.65	 10.77
2593.00	 20.70	 10.84
2594.00	 20.75	 10.90
2595.00	 20.80	 10.96
2596.00	 20.85	 11.03
2597.00	 20.90	 11.09
2598.00	 20.95	 11.16
2599.00	 21.00	 11.23
2600.00	 21.06	 11.29
2601.00	 21.11	 11.36
2602.00	 21.16	 11.43
2603.00	 21.21	 11.50
2604.00	 21.26	 11.57
2605.00	 21.32	 11.64
2606.00	 21.37	 11.71
2607.00	 21.42	 11.78
2608.00	 21.48	 11.85
2609.00	 21.53	 11.93
2610.00	 21.58	 12.00
2611.00	 21.64	 12.07
2612.00	 21.69	 12.15
2613.00	 21.74	 12.22
2614.00	 21.80	 12.30
2615.00	 21.85	 12.38
2616.00	 21.91	 12.46
2617.00	 21.96	 12.54
2618.00	 22.02	 12.62
2619.00	 22.07	 12.70
2620.00	 22.13	 12.78
2621.00	 22.18	 12.86
2622.00	 22.24	 12.94
2623.00	 22.30	 13.02
2624.00	 22.35	 13.11
2625.00	 22.41	 13.19
2626.00	 22.46	 13.28
2627.00	 22.52	 13.37
2628.00	 22.58	 13.46
2629.00	 22.63	 13.54
2630.00	 22.69	 13.63
2631.00	 22.75	 13.72
2632.00	 22.81	 13.81
2633.00	 22.86	 13.91
2634.00	 22.92	 14.00
2635.00	 22.98	 14.09
2636.00	 23.04	 14.19
2637.00	 23.10	 14.28
2638.00	 23.16	 14.38
2639.00	 23.21	 14.48
2640.00	 23.27	 14.58
2641.00	 23.33	 14.68
2642.00	 23.39	 14.78
2643.00	 23.45	 14.88
2644.00	 23.51	 14.98
2645.00	 23.57	 15.09
2646.00	 23.63	 15.19
2647.00	 23.69	 15.30
2648.00	 23.75	 15.40
2649.00	 23.81	 15.51
2650.00	 23.87	 15.62
2651.00	 23.93	 15.73
2652.00	 23.99	 15.84
2653.00	 24.06	 15.95
2654.00	 24.12	 16.06
2655.00	 24.18	 16.18
2656.00	 24.24	 16.29
2657.00	 24.30	 16.41
2658.00	 24.36	 16.53
2659.00	 24.43	 16.64
2660.00	 24.49	 16.76
2661.00	 24.55	 16.88
2662.00	 24.61	 17.01
2663.00	 24.67	 17.13
2664.00	 24.74	 17.25
2665.00	 24.80	 17.38
2666.00	 24.86	 17.50
2667.00	 24.93	 17.63
2668.00	 24.99	 17.76
2669.00	 25.05	 17.89
2670.00	 25.12	 18.02
2671.00	 25.18	 18.15
2672.00	 25.24	 18.28
2673.00	 25.31	 18.42
2674.00	 25.37	 18.55
2675.00	 25.43	 18.69
2676.00	 25.50	 18.83
2677.00	 25.56	 18.97
2678.00	 25.62	 19.11
2679.00	 25.69	 19.25
2680.00	 25.75	 19.39
2681.00	 25.81	 19.53
2682.00	 25.88	 19.68
2683.00	 25.94	 19.82
2684.00	 26.01	 19.97
2685.00	 26.07	 20.11
2686.00	 26.13	 20.26
2687.00	 26.20	 20.41
2688.00	 26.26	 20.56
2689.00	 26.33	 20.71
2690.00	 26.39	 20.87
2691.00	 26.45	 21.02
2692.00	 26.52	 21.17
2693.00	 26.58	 21.33
2694.00	 26.64	 21.48
2695.00	 26.71	 21.64
2696.00	 26.77	 21.80
2697.00	 26.83	 21.96
2698.00	 26.89	 22.12
2699.00	 26.96	 22.27
2700.00	 27.02	 22.44
2701.00	 27.08	 22.60
2702.00	 27.14	 22.76
2703.00	 27.20	 22.92
2704.00	 27.27	 23.08
2705.00	 27.33	 23.25
2706.00	 27.39	 23.41
2707.00	 27.45	 23.57
2708.00	 27.51	 23.74
2709.00	 27.57	 23.90
2710.00	 27.63	 24.07
2711.00	 27.69	 24.23
2712.00	 27.75	 24.40
2713.00	 27.80	 24.56
2714.00	 27.86	 24.72
2715.00	 27.92	 24.89
2716.00	 27.98	 25.05
2717.00	 28.03	 25.22
2718.00	 28.09	 25.38
2719.00	 28.15	 25.54
2720.00	 28.20	 25.71
2721.00	 28.25	 25.87
2722.00	 28.31	 26.03
2723.00	 28.36	 26.19
2724.00	 28.41	 26.35
2725.00	 28.47	 26.51
2726.00	 28.52	 26.66
2727.00	 28.57	 26.82
2728.00	 28.62	 26.97
2729.00	 28.67	 27.13
2730.00	 28.72	 27.28
2731.00	 28.76	 27.43
2732.00	 28.81	 27.58
2733.00	 28.86	 27.72
2734.00	 28.90	 27.87
2735.00	 28.95	 28.01
2736.00	 28.99	 28.15
2737.00	 29.03	 28.29
2738.00	 29.07	 28.42
2739.00	 29.11	 28.56
2740.00	 29.15	 28.69
2741.00	 29.19	 28.82
2742.00	 29.23	 28.94
2743.00	 29.27	 29.06
2744.00	 29.30	 29.18
2745.00	 29.34	 29.30
2746.00	 29.37	 29.41
2747.00	 29.40	 29.52
2748.00	 29.43	 29.63
2749.00	 29.46	 29.73
2750.00	 29.49	 29.83
2751.00	 29.52	 29.92
2752.00	 29.55	 30.02
2753.00	 29.57	 30.10
2754.00	 29.60	 30.19
2755.00	 29.62	 30.27
2756.00	 29.64	 30.35
2757.00	 29.66	 30.42
2758.00	 29.68	 30.49
2759.00	 29.70	 30.55
2760.00	 29.72	 30.61
2761.00	 29.73	 30.67
2762.00	 29.75	 30.72
2763.00	 29.76	 30.77
2764.00	 29.77	 30.81
2765.00	 29.78	 30.85
2766.00	 29.79	 30.88
2767.00	 29.80	 30.91
2768.00	 29.81	 30.94
2769.00	 29.82	 30.96
2770.00	 29.82	 30.98
2771.00	 29.83	 30.99
2772.00	 29.83	 31.00
2773.00	 29.83	 31.01
2774.00	 29.83	 31.01
2775.00	 29.83	 31.01
2776.00	 29.83	 31.00
2777.00	 29.82	 30.99
2778.00	 29.82	 30.97
2779.00	 29.81	 30.95
2780.00	 29.81	 30.93
2781.00	 29.80	 30.90
2782.00	 29.79	 30.87
2783.00	 29.78	 30.84
2784.00	 29.77	 30.80
2785.00	 29.76	 30.76
2786.00	 29.75	 30.72
2787.00	 29.73	 30.67
2788.00	 29.72	 30.62
2789.00	 29.70	 30.57
2790.00	 29.69	 30.51
2791.00	 29.67	 30.45
2792.00	 29.65	 30.39
2793.00	 29.64	 30.32
2794.00	 29.62	 30.26
2795.00	 29.60	 30.19
2796.00	 29.58	 30.11
2797.00	 29.55	 30.04
2798.00	 29.53	 29.96
2799.00	 29.51	 29.88
2800.00	 29.48	 29.80
2801.00	 29.46	 29.72
2802.00	 29.43	 29.63
2803.00	 29.41	 29.54
2804.00	 29.38	 29.46
2805.00	 29.36	 29.36
2806.00	 29.33	 29.27
2807.00	 29.30	 29.18
2808.00	 29.27	 29.08
2809.00	 29.24	 28.99
2810.00	 29.22	 28.89
2811.00	 29.19	 28.79
2812.00	 29.16	 28.69
2813.00	 29.13	 28.59
2814.00	 29.09	 28.49
2815.00	 29.06	 28.39
2816.00	 29.03	 28.29
2817.00	 29.00	 28.19
2818.00	 28.97	 28.08
2819.00	 28.94	 27.98
2820.00	 28.90	 27.87
2821.00	 28.87	 27.77
2822.00	 28.84	 27.66
2823.00	 28.80	 27.55
2824.00	 28.77	 27.45
2825.00	 28.74	 27.34
2826.00	 28.70	 27.24
2827.00	 28.67	 27.13
2828.00	 28.63	 27.02
2829.00	 28.60	 26.92
2830.00	 28.57	 26.81
2831.00	 28.53	 26.70
2832.00	 28.50	 26.60
2833.00	 28.46	 26.49
2834.00	 28.43	 26.38
2835.00	 28.39	 26.28
2836.00	 28.36	 26.17
2837.00	 28.32	 26.07
2838.00	 28.29	 25.96
2839.00	 28.25	 25.86
2840.00	 28.22	 25.75
2841.00	 28.18	 25.65
2842.00	 28.15	 25.54
2843.00	 28.11	 25.44
2844.00	 28.08	 25.34
2845.00	 28.04	 25.24
2846.00	 28.01	 25.14
2847.00	 27.97	 25.04
2848.00	 27.94	 24.93
2849.00	 27.90	 24.84
2850.00	 27.87	 24.74
2851.00	 27.83	 24.64
2852.00	 27.80	 24.54
2853.00	 27.76	 24.44
2854.00	 27.73	 24.35
2855.00	 27.69	 24.25
2856.00	 27.66	 24.15
2857.00	 27.63	 24.06
2858.00	 27.59	 23.97
2859.00	 27.56	 23.87
2860.00	 27.52	 23.78
2861.00	 27.49	 23.69
2862.00	 27.46	 23.60
2863.00	 27.42	 23.51
2864.00	 27.39	 23.42
2865.00	 27.36	 23.33
2866.00	 27.32	 23.24
2867.00	 27.29	 23.15
2868.00	 27.26	 23.06
2869.00	 27.23	 22.98
2870.00	 27.19	 22.89
2871.00	 27.16	 22.81
2872.00	 27.13	 22.72
2873.00	 27.10	 22.64
2874.00	 27.07	 22.56
2875.00	 27.03	 22.48
2876.00	 27.00	 22.40
2877.00	 26.97	 22.31
2878.00	 26.94	 22.24
2879.00	 26.91	 22.16
2880.00	 26.88	 22.08
2881.00	 26.85	 22.00
2882.00	 26.82	 21.92
2883.00	 26.79	 21.85
2884.00	 26.76	 21.77
2885.00	 26.73	 21.70
2886.00	 26.70	 21.63
2887.00	 26.67	 21.55
2888.00	 26.64	 21.48
2889.00	 26.61	 21.41
2890.00	 26.58	 21.34
2891.00	 26.55	 21.27
2892.00	 26.53	 21.20
2893.00	 26.50	 21.13
2894.00	 26.47	 21.06
2895.00	 26.44	 21.00
2896.00	 26.41	 20.93
2897.00	 26.39	 20.86
2898.00	 26.36	 20.80
2899.00	 26.33	 20.73
2900.00	 26.31	 20.67
2901.00	 26.28	 20.61
2902.00	 26.25	 20.54
2903.00	 26.23	 20.48
2904.00	 26.20	 20.42
2905.00	 26.18	 20.36
2906.00	 26.15	 20.30
2907.00	 26.12	 20.24
2908.00	 26.10	 20.18
2909.00	 26.07	 20.12
2910.00	 26.05	 20.07
2911.00	 26.02	 20.01
2912.00	 26.00	 19.95
2913.00	 25.98	 19.90
2914.00	 25.95	 19.84
2915.00	 25.93	 19.79
2916.00	 25.91	 19.74
2917.00	 25.88	 19.68
2918.00	 25.86	 19.63
2919.00	 25.84	 19.58
2920.00	 25.81	 19.53
2921.00	 25.79	 19.48
2922.00	 25.77	 19.43
2923.00	 25.75	 19.38
2924.00	 25.72	 19.33
2925.00	 25.70	 19.28
2926.00	 25.68	 19.23
2927.00	 25.66	 19.18
2928.00	 25.64	 19.14
2929.00	 25.62	 19.09
2930.00	 25.60	 19.05
2931.00	 25.58	 19.00
2932.00	 25.55	 18.96
2933.00	 25.53	 18.91
2934.00	 25.51	 18.87
2935.00	 25.49	 18.83
2936.00	 25.48	 18.78
2937.00	 25.46	 18.74
2938.00	 25.44	 18.70
2939.00	 25.42	 18.66
2940.00	 25.40	 18.62
2941.00	 25.38	 18.58
2942.00	 25.36	 18.54
2943.00	 25.34	 18.50
2944.00	 25.33	 18.46
2945.00	 25.31	 18.42
2946.00	 25.29	 18.39
2947.00	 25.27	 18.35
2948.00	 25.25	 18.31
2949.00	 25.24	 18.28
2950.00	 25.22	 18.24
2951.00	 25.20	 18.21
2952.00	 25.19	 18.17
2953.00	 25.17	 18.14
2954.00	 25.15	 18.10
2955.00	 25.14	 18.07
2956.00	 25.12	 18.04
2957.00	 25.11	 18.00
2958.00	 25.09	 17.97
2959.00	 25.08	 17.94
2960.00	 25.06	 17.91
2961.00	 25.05	 17.88
2962.00	 25.03	 17.85
2963.00	 25.02	 17.82
2964.00	 25.00	 17.79
2965.00	 24.99	 17.76
2966.00	 24.97	 17.73
2967.00	 24.96	 17.70
2968.00	 24.95	 17.67
2969.00	 24.93	 17.65
2970.00	 24.92	 17.62
2971.00	 24.91	 17.59
2972.00	 24.89	 17.57
2973.00	 24.88	 17.54
2974.00	 24.87	 17.52
2975.00	 24.86	 17.49
2976.00	 24.84	 17.47
2977.00	 24.83	 17.44
2978.00	 24.82	 17.42
2979.00	 24.81	 17.40
2980.00	 24.80	 17.37
2981.00	 24.79	 17.35
2982.00	 24.77	 17.33
2983.00	 24.76	 17.31
2984.00	 24.75	 17.28
2985.00	 24.74	 17.26
2986.00	 24.73	 17.24
2987.00	 24.72	 17.22
2988.00	 24.71	 17.20
2989.00	 24.70	 17.18
2990.00	 24.69	 17.16
2991.00	 24.68	 17.14
2992.00	 24.67	 17.12
2993.00	 24.66	 17.11
2994.00	 24.65	 17.09
2995.00	 24.64	 17.07
2996.00	 24.64	 17.05
2997.00	 24.63	 17.04
2998.00	 24.62	 17.02
2999.00	 24.61	 17.00
3000.00	 24.60	 16.99
3001.00	 24.59	 16.97
3002.00	 24.59	 16.96
3003.00	 24.58	 16.94
3004.00	 24.57	 16.93
3005.00	 24.56	 16.91
3006.00	 24.56	 16.90
3007.00	 24.55	 16.88
3008.00	 24.54	 16.87
3009.00	 24.54	 16.86
3010.00	 24.53	 16.84
3011.00	 24.52	 16.83
3012.00	 24.52	 16.82
3013.00	 24.51	 16.81
3014.00	 24.50	 16.80
3015.00	 24.50	 16.79
3016.00	 24.49	 16.77
3017.00	 24.49	 16.76
3018.00	 24.48	 16.75
3019.00	 24.48	 16.74
3020.00	 24.47	 16.73
3021.00	 24.47	 16.73
3022.00	 24.46	 16.72
3023.00	 24.46	 16.71
3024.00	 24.45	 16.70
3025.00	 24.45	 16.69
3026.00	 24.45	 16.68
3027.00	 24.44	 16.68
3028.00	 24.44	 16.67
3029.00	 24.43	 16.66
3030.00	 24.43	 16.66
3031.00	 24.43	 16.65
3032.00	 24.42	 16.64
3033.00	 24.42	 16.64
3034.00	 24.42	 16.63
3035.00	 24.42	 16.63
3036.00	 24.41	 16.62
3037.00	 24.41	 16.62
3038.00	 24.41	 16.61
3039.00	 24.41	 16.61
3040.00	 24.41	 16.61
3041.00	 24.40	 16.60
3042.00	 24.40	 16.60
3043.00	 24.40	 16.60
3044.00	 24.40	 16.59
3045.00	 24.40	 16.59
3046.00	 24.40	 16.59
3047.00	 24.40	 16.59
3048.00	 24.40	 16.59
3049.00	 24.40	 16.59
3050.00	 24.39	 16.59
3051.00	 24.39	 16.59
3052.00	 24.39	 16.59
3053.00	 24.39	 16.59
3054.00	 24.39	 16.59
3055.00	 24.40	 16.59
3056.00	 24.40	 16.59
3057.00	 24.40	 16.59
3058.00	 24.40	 16.59
3059.00	 24.40	 16.59
3060.00	 24.40	 16.59
3061.00	 24.40	 16.60
3062.00	 24.40	 16.60
3063.00	 24.40	 16.60
3064.00	 24.41	 16.61
3065.00	 24.41	 16.61
3066.00	 24.41	 16.61
3067.00	 24.41	 16.62
3068.00	 24.41	 16.62
3069.00	 24.42	 16.63
3070.00	 24.42	 16.63
3071.00	 24.42	 16.64
3072.00	 24.42	 16.64
3073.00	 24.43	 16.65
3074.00	 24.43	 16.65
3075.00	 24.43	 16.66
3076.00	 24.44	 16.67
3077.00	 24.44	 16.67
3078.00	 24.44	 16.68
3079.00	 24.45	 16.69
3080.00	 24.45	 16.70
3081.00	 24.46	 16.70
3082.00	 24.46	 16.71
3083.00	 24.46	 16.72
3084.00	 24.47	 16.73
3085.00	 24.47	 16.74
3086.00	 24.48	 16.75
3087.00	 24.48	 16.76
3088.00	 24.49	 16.77
3089.00	 24.49	 16.78
3090.00	 24.50	 16.79
3091.00	 24.51	 16.80
3092.00	 24.51	 16.81
3093.00	 24.52	 16.82
3094.00	 24.52	 16.83
3095.00	 24.53	 16.85
3096.00	 24.54	 16.86
3097.00	 24.54	 16.87
3098.00	 24.55	 16.88
3099.00	 24.56	 16.90
3100.00	 24.56	 16.91
3101.00	 24.57	 16.92
3102.00	 24.58	 16.94
3103.00	 24.58	 16.95
3104.00	 24.59	 16.97
3105.00	 24.60	 16.98
3106.00	 24.61	 17.00
3107.00	 24.62	 17.01
3108.00	 24.62	 17.03
3109.00	 24.63	 17.05
3110.00	 24.64	 17.06
3111.00	 24.65	 17.08
3112.00	 24.66	 17.10
3113.00	 24.67	 17.11
3114.00	 24.68	 17.13
3115.00	 24.68	 17.15
3116.00	 24.69	 17.17
3117.00	 24.70	 17.19
3118.00	 24.71	 17.21
3119.00	 24.72	 17.22
3120.00	 24.73	 17.24
3121.00	 24.74	 17.26
3122.00	 24.75	 17.28
3123.00	 24.76	 17.30
3124.00	 24.77	 17.33
3125.00	 24.78	 17.35
3126.00	 24.80	 17.37
3127.00	 24.81	 17.39
3128.00	 24.82	 17.41
3129.00	 24.83	 17.43
3130.00	 24.84	 17.46
3131.00	 24.85	 17.48
3132.00	 24.86	 17.50
3133.00	 24.87	 17.53
3134.00	 24.89	 17.55
3135.00	 24.90	 17.58
3136.00	 24.91	 17.60
3137.00	 24.92	 17.63
3138.00	 24.94	 17.65
3139.00	 24.95	 17.68
3140.00	 24.96	 17.70
3141.00	 24.97	 17.73
3142.00	 24.99	 17.76
3143.00	 25.00	 17.78
3144.00	 25.01	 17.81
3145.00	 25.03	 17.84
3146.00	 25.04	 17.87
3147.00	 25.06	 17.90
3148.00	 25.07	 17.93
3149.00	 25.08	 17.96
3150.00	 25.10	 17.99
3151.00	 25.11	 18.02
3152.00	 25.13	 18.05
3153.00	 25.14	 18.08
3154.00	 25.16	 18.11
3155.00	 25.17	 18.14
3156.00	 25.19	 18.17
3157.00	 25.20	 18.20
3158.00	 25.22	 18.24
3159.00	 25.23	 18.27
3160.00	 25.25	 18.30
3161.00	 25.27	 18.34
3162.00	 25.28	 18.37
3163.00	 25.30	 18.41
3164.00	 25.32	 18.44
3165.00	 25.33	 18.48
3166.00	 25.35	 18.51
3167.00	 25.37	 18.55
3168.00	 25.38	 18.59
3169.00	 25.40	 18.62
3170.00	 25.42	 18.66
3171.00	 25.44	 18.70
3172.00	 25.45	 18.74
3173.00	 25.47	 18.78
3174.00	 25.49	 18.82
3175.00	 25.51	 18.86
3176.00	 25.53	 18.90
3177.00	 25.55	 18.94
3178.00	 25.56	 18.98
3179.00	 25.58	 19.02
3180.00	 25.60	 19.06
3181.00	 25.62	 19.10
3182.00	 25.64	 19.15
3183.00	 25.66	 19.19
3184.00	 25.68	 19.23
3185.00	 25.70	 19.28
3186.00	 25.72	 19.32
3187.00	 25.74	 19.37
3188.00	 25.76	 19.41
3189.00	 25.78	 19.46
3190.00	 25.80	 19.51
3191.00	 25.82	 19.55
3192.00	 25.85	 19.60
3193.00	 25.87	 19.65
3194.00	 25.89	 19.70
3195.00	 25.91	 19.75
3196.00	 25.93	 19.80
3197.00	 25.95	 19.85
3198.00	 25.98	 19.90
3199.00	 26.00	 19.95
3200.00	 26.02	 20.00
3201.00	 26.04	 20.06
3202.00	 26.07	 20.11
3203.00	 26.09	 20.16
3204.00	 26.11	 20.22
3205.00	 26.14	 20.27
3206.00	 26.16	 20.33
3207.00	 26.18	 20.38
3208.00	 26.21	 20.44
3209.00	 26.23	 20.50
3210.00	 26.26	 20.55
3211.00	 26.28	 20.61
3212.00	 26.31	 20.67
3213.00	 26.33	 20.73
3214.00	 26.36	 20.79
3215.00	 26.38	 20.85
3216.00	 26.41	 20.91
3217.00	 26.43	 20.97
3218.00	 26.46	 21.04
3219.00	 26.49	 21.10
3220.00	 26.51	 21.16
3221.00	 26.54	 21.23
3222.00	 26.56	 21.29
3223.00	 26.59	 21.36
3224.00	 26.62	 21.43
3225.00	 26.65	 21.49
3226.00	 26.67	 21.56
3227.00	 26.70	 21.63
3228.00	 26.73	 21.70
3229.00	 26.76	 21.77
3230.00	 26.78	 21.84
3231.00	 26.81	 21.91
3232.00	 26.84	 21.98
3233.00	 26.87	 22.06
3234.00	 26.90	 22.13
3235.00	 26.93	 22.20
3236.00	 26.96	 22.28
3237.00	 26.99	 22.36
3238.00	 27.02	 22.43
3239.00	 27.05	 22.51
3240.00	 27.08	 22.59
3241.00	 27.11	 22.67
3242.00	 27.14	 22.75
3243.00	 27.17	 22.83
3244.00	 27.20	 22.91
3245.00	 27.23	 22.99
3246.00	 27.26	 23.08
3247.00	 27.30	 23.16
3248.00	 27.33	 23.25
3249.00	 27.36	 23.33
3250.00	 27.39	 23.42
3251.00	 27.42	 23.51
3252.00	 27.46	 23.60
3253.00	 27.49	 23.69
3254.00	 27.52	 23.78
3255.00	 27.56	 23.87
3256.00	 27.59	 23.96
3257.00	 27.63	 24.06
3258.00	 27.66	 24.15
3259.00	 27.69	 24.25
3260.00	 27.73	 24.35
3261.00	 27.76	 24.44
3262.00	 27.80	 24.54
3263.00	 27.83	 24.64
3264.00	 27.87	 24.74
3265.00	 27.91	 24.85
3266.00	 27.94	 24.95
3267.00	 27.98	 25.06
3268.00	 28.01	 25.16
3269.00	 28.05	 25.27
3270.00	 28.09	 25.38
3271.00	 28.13	 25.48
3272.00	 28.16	 25.60
3273.00	 28.20	 25.71
3274.00	 28.24	 25.82
3275.00	 28.28	 25.93
3276.00	 28.32	 26.05
3277.00	 28.35	 26.17
3278.00	 28.39	 26.28
3279.00	 28.43	 26.40
3280.00	 28.47	 26.52
3281.00	 28.51	 26.65
3282.00	 28.55	 26.77
3283.00	 28.59	 26.89
3284.00	 28.63	 27.02
3285.00	 28.67	 27.15
3286.00	 28.72	 27.28
3287.00	 28.76	 27.41
3288.00	 28.80	 27.54
3289.00	 28.84	 27.67
